Joe Biden,@JoeBiden,Politician,939091,1277346032427425799,"51 years ago today, a movement was born on Christopher Street. As we remember the anniversary of the Stonewall Uprising and the brave individuals who changed our world forever, let's recommit to finishing the job and finally achieving full LGBTQ+ equality. #Pride https://t.co/PzbGOMy0zx",2020-06-28T21:00:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1277368680276344832,Obamacare was and is a big deal. We can't let Donald Trump tear it down — we have to protect and build on it. https://t.co/P9QZvidZmD,2020-06-28T22:30:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1277388390518964225,The arc of the moral universe bent a little bit more today. https://t.co/OzyeyLc3Rc,2020-06-28T23:48:19.000Z
Joe Biden,@JoeBiden,Politician,939091,1277398878526963712,White supremacy should be rooted out and relegated to the pages of history — not promoted by the President of the United States.,2020-06-29T00:30:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1277637790965129216,"William Perry Pendley spent his career fighting to sell off public lands — and to allow drilling, mining, and logging on them with hardly any oversight. 

Now the President has nominated him to oversee them at @BLMNational. Consider me opposed. https://t.co/jwlQGs68kO",2020-06-29T16:19:21.000Z
Joe Biden,@JoeBiden,Politician,939091,1277658086556209155,"It's time we remember who we are as Americans: we treat each other with dignity and respect, we leave nobody behind, and we give hate no safe harbor.

We are everything that Donald Trump is not.",2020-06-29T17:40:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1277695835413925888,"Today's decision reaffirmed that states can't put in place laws that unduly burden a woman's right to make her own health care decisions—but the fight isn't over. As President, I'll codify Roe v. Wade and protect a woman’s constitutional right to choose. 
https://t.co/qFrH8hFst8",2020-06-29T20:10:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1277703163429208068,Here’s my promise to you: I’ll appoint a director who will actually go after financial predators and protect consumers. https://t.co/LYY54KXbUk,2020-06-29T20:39:07.000Z
Joe Biden,@JoeBiden,Politician,939091,1277715968614035457,The President spent his weekend golfing. https://t.co/zQepsL9lUp,2020-06-29T21:30:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1277743650412408839,"Folks, tomorrow night marks our first end-of-quarter deadline of the general election. We need your help to hit our goal so we can catch up to Donald Trump's hefty cash-on-hand advantage.
 
I know times are tough, but if you're able, please chip in today: https://t.co/mv8ZZdhwAI",2020-06-29T23:20:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1277761266757431299,"As simple as it sounds, we need a president who listens. So much of this could have been prevented if Donald Trump listened to someone other than himself.",2020-06-30T00:30:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1277985745609908225,"I want every single American to know: if you’re sick, if you’re struggling, if you’re worried about how you’re going to get through the day — I will not abandon you. I will not leave you to face these challenges alone.

We are going to get through this — together.",2020-06-30T15:22:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278012801143865344,"Tune in as I deliver remarks on how President Trump failed to protect the American people, save our economy, and control the virus: https://t.co/pqbJECpUHQ",2020-06-30T17:09:30.000Z
Joe Biden,@JoeBiden,Politician,939091,1278046898536898560,"Mr. President, the American people didn’t make enormous sacrifices over the past four months so you could waste your time with late night rants and tweets.

Step up. Take responsibility. Do your job.",2020-06-30T19:25:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278069548076331008,"If I’m elected, I’ll immediately reach out to Dr. Fauci and ask him to continue his incredible service to our country. 

I’ll have the nation’s top medical experts and scientists ready to advise our response on day one — and I'll actually listen to them.",2020-06-30T20:55:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278094713543888897,"We’re facing a serious threat — and we need to meet it together as one country. But this President gives us no direction and actively pits us against one another.

We can't continue on like this. https://t.co/LA8OJ86Nnk",2020-06-30T22:35:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278112329658281985,"On the final day of #PrideMonth, here’s my promise to you: If I have the honor of being elected, I will be the most pro-equality president in our nation’s history. LGBTQ+ rights are human rights — and we can't rest until everyone is treated with dignity and respect under the law.",2020-06-30T23:45:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278119879443460101,"Folks, we’re just a few hours away from our end-of-quarter deadline, and we need your help to hit our goal. Every donation — big or small — goes a long way to helping us catch up to Donald Trump.

If you can, please chip in today: https://t.co/18tN9TNYtX",2020-07-01T00:15:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278127429173870592,"As #ImmigrantHeritageMonth comes to a close, I want to make one thing clear: Immigrants have always made our nation stronger — our diversity is, and has always been, our greatest strength.

Donald Trump doesn't get that — we need a president who does.",2020-07-01T00:45:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278333789060513792,"This is my promise to you: When I am President, I will take care of your health care coverage and your family the same way I would my own. https://t.co/Ahq3vZHT5l",2020-07-01T14:25:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278371537654079488,"We need a clear message from the very top of our federal government that everyone needs to wear a mask in public. Period.

It’s not just about you — it’s about your family, your neighbors, your colleagues. It’s about keeping other people safe.",2020-07-01T16:55:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278415577875394562,"On day one, I’ll get right to work tackling COVID-19. I'll bring together our nation's top experts and leaders from both parties to chart a path forward.

We are all in this together — and we've got to fight this together. https://t.co/7An2MOGiiF",2020-07-01T19:50:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278438227163009025,"If the reports are true, Donald Trump either read his briefings about the Russian bounties and did nothing — or he didn't read them at all. Either way, it's an unjustifiable dereliction of duty.

The American people deserve answers. https://t.co/LuDqIUrjhP",2020-07-01T21:20:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278455843965612037,"Small businesses are the backbone of communities across our nation, and we need to do so much more to help them. Donald Trump may have forgotten about them — but I never will. https://t.co/RDYKzt1Qc1",2020-07-01T22:30:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278467168250839040,I’ll read my daily briefings.,2020-07-01T23:15:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278482267396993024,125 days. https://t.co/8XWNjhwJzL,2020-07-02T00:15:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278498625069502465,"Mr. President, this pandemic isn't about you. It's about the health and well-being of the American people. https://t.co/uxRijdtTmj",2020-07-02T01:20:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278717525497274368,Tune in as I address the nation on the economic crisis and the latest jobs report: https://t.co/SKrDmWptL4,2020-07-02T15:49:50.000Z
Joe Biden,@JoeBiden,Politician,939091,1278733658019500032,"This is a shameful move. Now is the time for employers to have empathy for families juggling work and caregiving.

It's long past time for President Trump to show some leadership so we can get this virus under control. https://t.co/Z2DsWMCcLf",2020-07-02T16:53:56.000Z
Joe Biden,@JoeBiden,Politician,939091,1278747263439794178,"“Mr. President, it's too much.” https://t.co/WEebjiPKgj",2020-07-02T17:48:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278776708351451136,This is a job Donald Trump is entirely unfit for. https://t.co/7vipLgLCiU,2020-07-02T19:45:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278809602763751424,"Let me be clear: There’s no victory to be celebrated when we’re still down nearly 15 million jobs and the pandemic is getting worse, not better. https://t.co/60inyb1vT9",2020-07-02T21:55:43.000Z
Joe Biden,@JoeBiden,Politician,939091,1278833330729783297,Wear a mask. https://t.co/HBDMNA4ary,2020-07-02T23:30:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1278855980902572034,"Donald Trump has called himself a ""cheerleader"" for the nation. But we don't need a cheerleader — we need a President. One who will:

- Lead by example
- Take responsibility
- Tell the unvarnished truth
- Listen to the experts and follow the science",2020-07-03T01:00:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1279071147875860481,"We are five months into this crisis, and our health care workers still don't have the masks and protective equipment they need. It's a national disgrace.

Mr. President, use your authority and fix the shortage of PPE before you tee off for yet another round of golf.",2020-07-03T15:15:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1279113929717768193,"Donald Trump styled himself as a wartime president. But now it seems this president has surrendered. He has waved the white flag and left the field of battle when we need him most. It's unacceptable.

We need real leadership. Right now. https://t.co/2T3WbFLYV3",2020-07-03T18:05:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1279131545521885184,"Now more than ever, we need a president who will choose science over fiction.",2020-07-03T19:15:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1279154194709016576,"It’s abundantly clear that this virus isn’t going to just “fade away,” Mr. President. It’s time for you to step up, take action, and lead. https://t.co/8UlIAKzv1q",2020-07-03T20:45:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1279191943747194881,"It didn't have to be this bad. But month after month, as other leaders in other countries took the necessary steps to get the virus under control, Donald Trump failed us.

Here's what I'll do as president: https://t.co/xsCrfzWnxC",2020-07-03T23:15:00.000Z
Joe Biden,@JoeBiden,Politician,939091,1279196860847095809,"“If you put the wrong person in office, you'll see things that you would not have believed are possible."" https://t.co/8gDSbOJbeS",2020-07-03T23:34:32.000Z
Joe Biden,@JoeBiden,Politician,939091,1279414665542381568,"Our nation was founded on a simple idea: We're all created equal. We've never lived up to it — but we've never stopped trying. This Independence Day, let's not just celebrate those words, let's commit to finally fulfill them. Happy #FourthOfJuly! https://t.co/1WrATlx8Xl",2020-07-04T14:00:01.000Z
Joe Biden,@JoeBiden,Politician,939091,1279444860957626370,"This Fourth of July, one of the most patriotic things you can do is wear a mask.",2020-07-04T16:00:00.000Z
